variant,month,validation_design,method,max_rel,p99_rel,meaningful_max_rel,mae
average_clipped,9,independent,direct_ensemble_5001,2.815630772619405,2.686730761144006,0.27744345703920853,0.14519022121355188
average_clipped,12,development,normal_moment_baseline,0.0,0.0,0.0,0.0
average_clipped,12,development,residual_hermite_2001,0.0,0.0,0.0,0.0
average_clipped,12,development,residual_hermite_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,residual_local_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,residual_nystrom_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,direct_hermite_2001,0.0,0.0,0.0,0.0
average_clipped,12,development,direct_hermite_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,direct_local_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,direct_nystrom_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,weighted_sparse_chebyshev_2001,0.0,0.0,0.0,0.0
average_clipped,12,development,weighted_sparse_chebyshev_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,sparse_chebyshev_2001,0.0,0.0,0.0,0.0
average_clipped,12,development,residual_ensemble_5001,0.0,0.0,0.0,0.0
average_clipped,12,development,direct_ensemble_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,normal_moment_baseline,0.0,0.0,0.0,0.0
average_clipped,12,independent,residual_hermite_2001,0.0,0.0,0.0,0.0
average_clipped,12,independent,residual_hermite_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,residual_local_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,residual_nystrom_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,direct_hermite_2001,0.0,0.0,0.0,0.0
average_clipped,12,independent,direct_hermite_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,direct_local_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,direct_nystrom_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,weighted_sparse_chebyshev_2001,0.0,0.0,0.0,0.0
average_clipped,12,independent,weighted_sparse_chebyshev_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,sparse_chebyshev_2001,0.0,0.0,0.0,0.0
average_clipped,12,independent,residual_ensemble_5001,0.0,0.0,0.0,0.0
average_clipped,12,independent,direct_ensemble_5001,0.0,0.0,0.0,0.0
worst_of,0,development,normal_moment_baseline,0.5538114645473126,0.5489620796165923,0.5538114645473126,0.07267190208616447
worst_of,0,development,residual_hermite_2001,0.051670758150588254,0.04828845805343072,0.051670758150588254,0.0029724586046582023
worst_of,0,development,residual_hermite_5001,0.060322617157441354,0.05471241781565236,0.060322617157441354,0.0024234760213073026
worst_of,0,development,residual_local_5001,0.11796538168617432,0.10520284018599033,0.11796538168617432,0.005207109418481275
worst_of,0,development,residual_nystrom_5001,0.05434050778401106,0.04872197284816013,0.05434050778401106,0.002357897263836963
worst_of,0,development,direct_hermite_2001,0.05346404596595451,0.05098760476941206,0.05346404596595451,0.0030625752541250193
worst_of,0,development,direct_hermite_5001,0.06107892496155317,0.0562619631934324,0.06107892496155317,0.0024144249721912447
worst_of,0,development,direct_local_5001,0.06173746293689671,0.05826172472396845,0.06173746293689671,0.003282931403618907
worst_of,0,development,direct_nystrom_5001,0.10282460928098268,0.08867925835323481,0.10282460928098268,0.004373071943437161
worst_of,0,development,weighted_sparse_chebyshev_2001,0.051407857030418155,0.04241001253346996,0.051407857030418155,0.0019912653358656416
worst_of,0,development,weighted_sparse_chebyshev_5001,0.04092406819710623,0.036999991754286414,0.04092406819710623,0.001608050098552454
worst_of,0,development,sparse_chebyshev_2001,0.04632776588488069,0.039333130602592116,0.04632776588488069,0.0020876692240996524
worst_of,0,development,residual_ensemble_5001,0.06340394051203459,0.06192794297430362,0.06340394051203459,0.0031173933229731716
worst_of,0,development,direct_ensemble_5001,0.07162898564200892,0.0632357809620397,0.07162898564200892,0.0026937742200482586
worst_of,0,independent,normal_moment_baseline,0.605592765007446,0.5982657853402457,0.605592765007446,0.07075362938349522
worst_of,0,independent,residual_hermite_2001,0.04957247562752598,0.04523338446251653,0.04957247562752598,0.0021020890789411203
worst_of,0,independent,residual_hermite_5001,0.05767305064397379,0.050846260111310236,0.05767305064397379,0.002073422697672424
worst_of,0,independent,residual_local_5001,0.12255057582230741,0.10948222391402097,0.12255057582230741,0.004160543864728418
worst_of,0,independent,residual_nystrom_5001,0.032057896490625334,0.029925377853770734,0.032057896490625334,0.0019616557487501765
worst_of,0,independent,direct_hermite_2001,0.050891692922302736,0.045011634070159116,0.050891692922302736,0.002098157539945451
worst_of,0,independent,direct_hermite_5001,0.060928328242247344,0.05312521416557949,0.060928328242247344,0.0020130988686071056
worst_of,0,independent,direct_local_5001,0.09052944133893684,0.0765799210945484,0.09052944133893684,0.003302388205498048
worst_of,0,independent,direct_nystrom_5001,0.17332135780184688,0.16200825208282693,0.17332135780184688,0.0053031827557275075
worst_of,0,independent,weighted_sparse_chebyshev_2001,0.0353463795927286,0.03458848602151968,0.0353463795927286,0.0024039228906386767
worst_of,0,independent,weighted_sparse_chebyshev_5001,0.028776653981079786,0.028557886064351105,0.028776653981079786,0.0015183147470185694
worst_of,0,independent,sparse_chebyshev_2001,0.044567726037451245,0.04214607556993125,0.044567726037451245,0.0027012130960009347
worst_of,0,independent,residual_ensemble_5001,0.03746810654393878,0.03329642569798304,0.03746810654393878,0.0018843388387526248
worst_of,0,independent,direct_ensemble_5001,0.09526411266527145,0.08401176190470831,0.09526411266527145,0.0028700404792149753
worst_of,3,development,normal_moment_baseline,0.6541254515201231,0.6464470219706748,0.6265345030181609,0.16166991734255753
worst_of,3,development,residual_hermite_2001,0.03938526430473515,0.03901264181331924,0.03938526430473515,0.006296466327148115
worst_of,3,development,residual_hermite_5001,0.03605701891895674,0.0349067993499409,0.03605701891895674,0.009901232941024844
worst_of,3,development,residual_local_5001,0.27711113580408453,0.26532415973371254,0.18428349171923092,0.05065804229100752
worst_of,3,development,residual_nystrom_5001,0.12344854228451624,0.11821059964149903,0.07437900032759162,0.030313159499908836
worst_of,3,development,direct_hermite_2001,0.04315133796185135,0.04214217225321269,0.04315133796185135,0.006089590641927818
worst_of,3,development,direct_hermite_5001,0.03834007668177068,0.0353330144592671,0.03834007668177068,0.009038506240842454
worst_of,3,development,direct_local_5001,4.272630860891745,3.6497421883116985,2.110245003828258,0.5211136096281164
worst_of,3,development,direct_nystrom_5001,0.4471326359424655,0.37978770612353785,0.18277051001176114,0.07132991326001122
worst_of,3,development,weighted_sparse_chebyshev_2001,0.08222274722334137,0.07981109703167436,0.08222274722334137,0.011473000097339954
worst_of,3,development,weighted_sparse_chebyshev_5001,0.05737659021512499,0.05581170192114444,0.05216029590185649,0.014480229948923512
worst_of,3,development,sparse_chebyshev_2001,0.09695447351468389,0.08888691015003901,0.09695447351468389,0.01691053254172731
worst_of,3,development,residual_ensemble_5001,0.12552295950760606,0.11823753433356746,0.07785430282823247,0.018831649903062617
worst_of,3,development,direct_ensemble_5001,0.845833140984879,0.7454027015044578,0.5110650093834754,0.18269389600049227
worst_of,3,independent,normal_moment_baseline,0.7442666321894474,0.7322858400734428,0.562696436995126,0.14317439591321307
worst_of,3,independent,residual_hermite_2001,0.07483651052352625,0.06749629107131365,0.041547672890448764,0.006527453625819297
worst_of,3,independent,residual_hermite_5001,0.05374051462976533,0.04758479830994337,0.05374051462976533,0.009467425767606915
worst_of,3,independent,residual_local_5001,0.304303680351949,0.3015013508512661,0.2786522093955469,0.057459694564452886
worst_of,3,independent,residual_nystrom_5001,0.2630609463530095,0.2458343918521407,0.2630609463530095,0.04194187495629308
worst_of,3,independent,direct_hermite_2001,0.06182237212668251,0.060218220748443685,0.048946491273333725,0.006740167898492578
worst_of,3,independent,direct_hermite_5001,0.04497420711081611,0.04363223676123872,0.04497420711081611,0.008752615145327804
worst_of,3,independent,direct_local_5001,3.9832873854814568,3.8435736329292864,2.648959723781976,0.5176871246342879
worst_of,3,independent,direct_nystrom_5001,1.309036082727072,1.2052325446960617,1.309036082727072,0.12148553902586166
worst_of,3,independent,weighted_sparse_chebyshev_2001,0.05358354475948293,0.04823327054922028,0.05358354475948293,0.006624598922589911
worst_of,3,independent,weighted_sparse_chebyshev_5001,0.08471393307753833,0.07176560427447891,0.04155283706734037,0.011413691769077122
worst_of,3,independent,sparse_chebyshev_2001,0.043307808866533494,0.04135430105469241,0.043307808866533494,0.014455042907640945
worst_of,3,independent,residual_ensemble_5001,0.2046759056216919,0.19726420819409274,0.2046759056216919,0.02548671476393251
worst_of,3,independent,direct_ensemble_5001,1.0073183463843371,0.9656056810002684,1.0073183463843371,0.1935112765277313
worst_of,6,development,normal_moment_baseline,0.7736413649534786,0.7642930664284203,0.5959608037533168,0.11550201418980527
worst_of,6,development,residual_hermite_2001,0.10944655797883739,0.09711724646144583,0.04799761574696167,0.012477587401881781
worst_of,6,development,residual_hermite_5001,0.10456048965879186,0.09846629269963059,0.039997223506859275,0.012586991222267627
worst_of,6,development,residual_local_5001,0.35660714337403415,0.3517752559052757,0.35660714337403415,0.07319889951815439
worst_of,6,development,residual_nystrom_5001,0.4004432265384074,0.3518379750976871,0.23842572173600685,0.05725604753905029
worst_of,6,development,direct_hermite_2001,0.05430213442792105,0.05181094008301667,0.03675762853047095,0.015761761784358428
worst_of,6,development,direct_hermite_5001,0.058239939197143785,0.05765574751162323,0.03718342013954897,0.01411533125838255
worst_of,6,development,direct_local_5001,6.665362401062942,6.542714680824228,6.665362401062942,1.4620693384094479
worst_of,6,development,direct_nystrom_5001,1.3957753977229688,1.3267857075528993,1.0200565289658465,0.18740252050921008
worst_of,6,development,weighted_sparse_chebyshev_2001,0.0583767001123925,0.05668394146753087,0.018540137828757044,0.008672625104013594
worst_of,6,development,weighted_sparse_chebyshev_5001,0.08927584862067332,0.07771714958048995,0.028335033876226684,0.009553137233418163
worst_of,6,development,sparse_chebyshev_2001,0.05364287992793571,0.053166912901556236,0.032675286151423365,0.013270072971872963
worst_of,6,development,residual_ensemble_5001,0.26961466708147414,0.2554082466996953,0.2222599324755448,0.03924034664584864
worst_of,6,development,direct_ensemble_5001,1.4971411391892555,1.4170564053313648,1.4971411391892555,0.4574911046956625
worst_of,6,independent,normal_moment_baseline,0.7848020749796684,0.7815979758386413,0.6026615353541326,0.10748075934561632
worst_of,6,independent,residual_hermite_2001,0.10211191910949316,0.09892127312265458,0.03638772396129804,0.01467864649856076
worst_of,6,independent,residual_hermite_5001,0.09685148348575863,0.09089748675537113,0.03739053451724055,0.017002070371633975
worst_of,6,independent,residual_local_5001,0.29007388836641823,0.28633983613121866,0.2776270475824197,0.07060492942718471
worst_of,6,independent,residual_nystrom_5001,0.4538416244128052,0.4043722809759924,0.20282815211119065,0.07454280222403277
worst_of,6,independent,direct_hermite_2001,0.11885910346753634,0.09862843308172811,0.035136725657335686,0.014319366424014126
worst_of,6,independent,direct_hermite_5001,0.07953908873467394,0.07574039758323653,0.018115883715838145,0.01627333619922085
worst_of,6,independent,direct_local_5001,11.325119280068074,9.746679376318912,2.9520789841841233,1.300216045833591
worst_of,6,independent,direct_nystrom_5001,1.4694803823092852,1.3266362714745275,0.3075737515292497,0.23044883629600207
worst_of,6,independent,weighted_sparse_chebyshev_2001,0.06816323529014894,0.06565539384716298,0.02140259653026532,0.009558485084879638
worst_of,6,independent,weighted_sparse_chebyshev_5001,0.08817328992311337,0.06909392999069175,0.021557107147322643,0.008617717841659574
worst_of,6,independent,sparse_chebyshev_2001,0.08221149185173321,0.0704135645992581,0.042885067676816276,0.014229283046865954
worst_of,6,independent,residual_ensemble_5001,0.2739344440662039,0.2593673128794784,0.13956694307182282,0.04569434635847314
worst_of,6,independent,direct_ensemble_5001,1.1316470779331667,1.0702270218105139,0.7451007008462049,0.4076322861002918
worst_of,9,development,normal_moment_baseline,0.8558728353399164,0.8384243518694133,0.7563191253522971,0.049210499669591255
worst_of,9,development,residual_hermite_2001,0.8252764862040037,0.7608462546100916,0.6105090475576304,0.09646417079823792
worst_of,9,development,residual_hermite_5001,0.7434053806977337,0.688092374008091,0.526556497841375,0.06717169850265939
worst_of,9,development,residual_local_5001,0.7017457797372242,0.5907356382585066,0.33171197480816644,0.08256795498783845
worst_of,9,development,residual_nystrom_5001,0.7613507268888049,0.7148361365163688,0.6063020923140181,0.06195273156580797
worst_of,9,development,direct_hermite_2001,0.456803300259524,0.43359428229753744,0.456803300259524,0.04364383593923998
worst_of,9,development,direct_hermite_5001,0.41570365459867753,0.3779294263844339,0.28978956055119903,0.043845357663516854
worst_of,9,development,direct_local_5001,20.422601602222603,15.628015507183282,3.6128161575415816,0.207797142000745
worst_of,9,development,direct_nystrom_5001,1.4023634279602337,1.1538576498978443,1.4023634279602337,0.08219186931897306
worst_of,9,development,weighted_sparse_chebyshev_2001,0.1804169449990541,0.16185438671623814,0.11854175072300102,0.011004744340874364
worst_of,9,development,weighted_sparse_chebyshev_5001,0.13362892661723724,0.12520478699039098,0.08604950823563867,0.010499631917402118
worst_of,9,development,sparse_chebyshev_2001,0.07331786123196743,0.06970845401227194,0.07331786123196743,0.012500494247828745
worst_of,9,development,residual_ensemble_5001,0.7367403148164556,0.6658867492751958,0.5005617630122565,0.06769241159392891
worst_of,9,development,direct_ensemble_5001,1.4715804362376954,1.3867245192729456,1.18872737968853,0.05180581064831918
worst_of,9,independent,normal_moment_baseline,0.8248818445361508,0.8176397917875428,0.7367215128711411,0.04947122732977565
worst_of,9,independent,residual_hermite_2001,0.8016260354759526,0.7415686666215496,0.6014348059612766,0.05905810550685243
worst_of,9,independent,residual_hermite_5001,0.7565352612978966,0.7216250984471568,0.5423499784516969,0.06659507243536218
worst_of,9,independent,residual_local_5001,0.6203534998275733,0.5439478591023766,0.365668030743585,0.08469570952217567
worst_of,9,independent,residual_nystrom_5001,0.7244325847522304,0.7098057118730571,0.46389269578536796,0.05052447120369293
worst_of,9,independent,direct_hermite_2001,0.6195313350393319,0.5030787338519913,0.2313559977481975,0.031135465836744577
worst_of,9,independent,direct_hermite_5001,0.5345702304320756,0.4645875550311964,0.30129464576247883,0.036451758831223174
worst_of,9,independent,direct_local_5001,5.648421205561418,5.284673694590635,1.790915791163831,0.2031237395997436
worst_of,9,independent,direct_nystrom_5001,3.046718471489855,2.5295534637473,1.32283511234801,0.13499432886832985
worst_of,9,independent,weighted_sparse_chebyshev_2001,0.15733579413580842,0.13989188686717757,0.09918943657370574,0.01021768432666212
worst_of,9,independent,weighted_sparse_chebyshev_5001,0.16885066036876736,0.1517214864894947,0.1117534141045253,0.012030363310170203
worst_of,9,independent,sparse_chebyshev_2001,0.09861711652087403,0.08604569976198487,0.09861711652087403,0.008756482536768381
worst_of,9,independent,residual_ensemble_5001,0.7079046983301844,0.6649456336296783,0.43664391104104433,0.06600638349724504
worst_of,9,independent,direct_ensemble_5001,1.2350712881530455,1.0879890595246269,0.7447971927249845,0.07735429187046379
worst_of,12,development,normal_moment_baseline,0.0,0.0,0.0,0.0
worst_of,12,development,residual_hermite_2001,0.0,0.0,0.0,0.0
worst_of,12,development,residual_hermite_5001,0.0,0.0,0.0,0.0
worst_of,12,development,residual_local_5001,0.0,0.0,0.0,0.0
worst_of,12,development,residual_nystrom_5001,0.0,0.0,0.0,0.0
worst_of,12,development,direct_hermite_2001,0.0,0.0,0.0,0.0
worst_of,12,development,direct_hermite_5001,0.0,0.0,0.0,0.0
worst_of,12,development,direct_local_5001,0.0,0.0,0.0,0.0
worst_of,12,development,direct_nystrom_5001,0.0,0.0,0.0,0.0
worst_of,12,development,weighted_sparse_chebyshev_2001,0.0,0.0,0.0,0.0
worst_of,12,development,weighted_sparse_chebyshev_5001,0.0,0.0,0.0,0.0
worst_of,12,development,sparse_chebyshev_2001,0.0,0.0,0.0,0.0
worst_of,12,development,residual_ensemble_5001,0.0,0.0,0.0,0.0
worst_of,12,development,direct_ensemble_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,normal_moment_baseline,0.0,0.0,0.0,0.0
worst_of,12,independent,residual_hermite_2001,0.0,0.0,0.0,0.0
worst_of,12,independent,residual_hermite_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,residual_local_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,residual_nystrom_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,direct_hermite_2001,0.0,0.0,0.0,0.0
worst_of,12,independent,direct_hermite_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,direct_local_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,direct_nystrom_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,weighted_sparse_chebyshev_2001,0.0,0.0,0.0,0.0
worst_of,12,independent,weighted_sparse_chebyshev_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,sparse_chebyshev_2001,0.0,0.0,0.0,0.0
worst_of,12,independent,residual_ensemble_5001,0.0,0.0,0.0,0.0
worst_of,12,independent,direct_ensemble_5001,0.0,0.0,0.0,0.0
