case_id,product,method,max_rel,p99_rel,p95_rel,mean_rel,meaningful_max_rel,mae,max_abs,overshoot_rate,max_scaled_overshoot
european_04_tau_0.50,european,linear,0.006336452210098634,0.006159991181397509,0.005941300294326084,0.0027429128119689744,0.006138190454150478,0.02492716492106131,0.07932450562455529,0.0,0.0
european_04_tau_0.50,european,pchip,0.006403394387992059,0.0063714235643521034,0.006224857246371828,0.002801922419965921,0.006150525214724642,0.023879596617418824,0.0767972292156287,0.0,0.0
european_04_tau_0.50,european,akima,0.006403056855280445,0.00637074481535729,0.006224549833820377,0.002801931816900858,0.0061499969963824865,0.023880035565208922,0.07680069014854318,0.0,0.0
european_04_tau_0.50,european,makima,0.006404024773365622,0.006372677403572922,0.006225518716125741,0.002801935199045837,0.006151689317917296,0.023879814715895054,0.07679813708024241,0.0,0.0
european_04_tau_0.50,european,natural_cubic_interpolation,0.006402851027059349,0.006370340712871293,0.006224302495448633,0.002801950092698801,0.006149553133106245,0.02388415310867033,0.07672802842900417,0.0,6.376574642669945e-11
european_04_tau_0.50,european,bspline_regression,0.0064160129808214835,0.006408426747012967,0.006199487898189989,0.002801653147971913,0.006148159023427912,0.023877737472159693,0.07671394233846307,0.04239401496259352,4.283101848561079e-05
european_04_tau_0.50,european,natural_cubic_regression,0.006419264011293561,0.00639700935540859,0.006244875029138334,0.002806626414230908,0.006158132819641444,0.02374183923285562,0.08654802861663313,0.05236907730673317,7.359167923634617e-05
european_04_tau_0.50,european,cubic_smoothing_spline,0.006402851027059349,0.006370340712871293,0.006224302495448633,0.002801950092698801,0.006149553133106245,0.02388415310867033,0.07672802842900417,0.0,6.376574642669945e-11
european_04_tau_0.50,european,pspline,0.006375597953635836,0.006371808115081575,0.006216285398570906,0.0028016925709485174,0.006132172644438659,0.02387940037161868,0.07826526552619839,0.057356608478802994,4.371698174953529e-05
european_04_tau_0.50,european,adaptive_pspline,0.00637570600772823,0.0063717920960963586,0.0062162448970517195,0.0028016930433253746,0.0061320931786237,0.023879413436316974,0.07826556760570114,0.057356608478802994,4.3645828060114285e-05
european_04_tau_0.50,european,free_knot_spline,0.006440363166087175,0.006418307769400847,0.006207707535801525,0.0028105437129717736,0.006162811172366868,0.024003606366116224,0.07443720538449838,0.05236907730673317,4.144748720423403e-05
european_04_tau_0.50,european,loess,0.006401560593666652,0.00636890449317878,0.006222738493996976,0.002798761451081256,0.00614782058273914,0.023702931696707584,0.07658064216042249,0.0399002493765586,5.287155745168885e-05
european_04_tau_0.50,european,matern_gp,0.006402841081299066,0.006370333489753222,0.006224289645478872,0.0028008494312828577,0.006149541403560542,0.023798501932542925,0.07672960835531839,0.017456359102244388,2.2810144251078787e-07
european_04_tau_0.50,european,chebyshev,0.00635559555885618,0.006350839183089241,0.006290279615658781,0.002811272872682203,0.006214125989684105,0.023891769279343826,0.0779866042673909,0.04738154613466334,3.4562056203426663e-05
european_04_tau_0.50,european,piecewise_chebyshev,0.006446523625631947,0.006364188254357386,0.006191100773962879,0.002804984478225052,0.006174279207900508,0.023796877029632763,0.07632360468843302,0.04488778054862843,5.720506915569506e-05
european_04_tau_0.50,european,bernstein,0.006417798189246942,0.006378862176967625,0.0062004696911506585,0.002811333661353679,0.006111305327111351,0.023953829585991123,0.07834954191403298,0.05236907730673317,4.40942486402903e-05
european_04_tau_0.50,european,floater_hormann,0.006393825185556982,0.006375448073350985,0.006218111972857579,0.002801927409158115,0.006144801971496304,0.023880960192133944,0.07667419181579938,0.0,0.0
european_04_tau_0.85,european,linear,0.006415674196364428,0.006220766354829484,0.005967517863929647,0.002902521960237176,0.006151254870978343,0.04043382481380453,0.11316600065597626,0.0,0.0
european_04_tau_0.85,european,pchip,0.006419057849603547,0.0063951312309265835,0.006255564594109174,0.002963481826748789,0.006183398573542992,0.039012465825596455,0.10960698047479411,0.0,0.0
european_04_tau_0.85,european,akima,0.00641966468748484,0.006395815420359186,0.006255564594109174,0.0029634914483304626,0.006183862889913017,0.039013086123023906,0.10980474472503587,0.0,0.0
european_04_tau_0.85,european,makima,0.0064179988337264,0.006393906544861864,0.006255564594109174,0.0029634875934467205,0.006182425230695942,0.03901269101189945,0.10960373355259989,0.0,0.0
european_04_tau_0.85,european,natural_cubic_interpolation,0.006419983360488388,0.006396195539774232,0.006255564594003355,0.0029635177152096486,0.006184218580007478,0.039018980133825654,0.109483633634337,0.0,6.7980423043173926e-12
european_04_tau_0.85,european,bspline_regression,0.006425737844289736,0.006418805931942108,0.0062315234386383965,0.0029626881376123592,0.006173937354742177,0.03900545467523946,0.10924485073925538,0.04239401496259352,1.3888507963073834e-05
european_04_tau_0.85,european,natural_cubic_regression,0.006439020252527919,0.006428647523727696,0.006289146797339007,0.0029693044401898237,0.0061998526458782255,0.03882494809452682,0.14763040724093912,0.05236907730673317,6.0071371359711036e-05
european_04_tau_0.85,european,cubic_smoothing_spline,0.006419983360488388,0.006396195539774232,0.006255564594003355,0.0029635177152096486,0.006184218580007478,0.039018980133825654,0.109483633634337,0.0,6.7980423043173926e-12
european_04_tau_0.85,european,pspline,0.006389513964743073,0.006383655498568772,0.006258786970684044,0.0029627747745926913,0.006160761845362524,0.039007641887605984,0.11081336980329226,0.05236907730673317,8.594399070815321e-06
european_04_tau_0.85,european,adaptive_pspline,0.006389627172254715,0.006383687455622349,0.006258794602777723,0.0029627750381509945,0.006160667722169771,0.03900765638055943,0.11081361853347005,0.05236907730673317,8.645490283137678e-06
european_04_tau_0.85,european,free_knot_spline,0.006445677189984441,0.006434955603344954,0.0062328865615288295,0.002972723492612959,0.00619024929408161,0.03918103945875158,0.11111401636047802,0.05486284289276808,5.491822731363651e-05
european_04_tau_0.85,european,loess,0.006418875647250345,0.0063952396282914705,0.006254330560339045,0.0029603447932918968,0.006183052534258645,0.03876263088479493,0.11065708384430195,0.03740648379052369,1.4951728204392e-05
european_04_tau_0.85,european,matern_gp,0.006419977150553037,0.006396190984794632,0.006255562141619998,0.0029623302418289345,0.006184214670405845,0.03888813694706699,0.10950649607429241,0.014962593516209476,3.989381245243872e-08
european_04_tau_0.85,european,chebyshev,0.006334244492354438,0.006325242297762414,0.006307556246989862,0.002972663499320642,0.006258070541719582,0.03900739866289688,0.1142603495581902,0.04738154613466334,5.247330517080888e-05
european_04_tau_0.85,european,piecewise_chebyshev,0.0065948644436956624,0.006446612421997471,0.00621748662413235,0.0029694954801529764,0.006191732356200063,0.03894860282763599,0.11252429973155742,0.04488778054862843,8.383492333365319e-05
european_04_tau_0.85,european,bernstein,0.006441259577618882,0.0064112926130555,0.006243779192081967,0.0029745441924285978,0.006154723048819818,0.03914090159590785,0.11474696071983459,0.04987531172069826,6.0997316469999484e-05
european_04_tau_0.85,european,floater_hormann,0.006434438306077501,0.0063863978871125035,0.006255564594109174,0.0029634724852355835,0.006187683888505965,0.03901134546771544,0.1096589563592687,0.0,0.0
european_05_tau_0.15,european,linear,0.004075674471335633,0.003877558150896729,0.0035230029460098233,0.0008901609600083902,0.003160244117380872,0.000192595995286241,0.0007660381111738168,0.0,0.0
european_05_tau_0.15,european,pchip,0.003692324640314571,0.0036077109039789486,0.0032852135166864297,0.0008120459596684047,0.0028588280175320846,0.00013833775546610172,0.0008915895756178571,0.0,0.0
european_05_tau_0.15,european,akima,0.0036926121512955577,0.003608293727844805,0.0032852135166864297,0.0008120642036214183,0.0028592373977488466,0.00013844404052477455,0.0008985702233974546,0.0,0.0
european_05_tau_0.15,european,makima,0.0036916299549554035,0.0036063286653997754,0.0032852135166864297,0.00081204646739267,0.002857357968044319,0.0001383392345420729,0.0008937079156474681,0.0,0.0
european_05_tau_0.15,european,natural_cubic_interpolation,0.0036928960784006716,0.003608851423423663,0.003285213516763398,0.000812110056599623,0.0028599713042632355,0.00013876642004729663,0.0008932645349990498,0.0,4.366110531888503e-12
european_05_tau_0.15,european,bspline_regression,0.003695222103675767,0.0036125847640279696,0.0032832483480941406,0.0008119955719517074,0.0028613104948076278,0.00013822646008353448,0.0007637977223082792,0.05236907730673317,1.2007665635195135e-05
european_05_tau_0.15,european,natural_cubic_regression,0.0036742521469877564,0.0035973846289784326,0.0032920771694380556,0.0008295233876153944,0.0028645081082937104,0.0002592673370607646,0.0034815658650426684,0.04987531172069826,5.845138414508478e-05
european_05_tau_0.15,european,cubic_smoothing_spline,0.0036928960784006716,0.003608851423423663,0.003285213516763398,0.000812110056599623,0.0028599713042632355,0.00013876642004729663,0.0008932645349990498,0.0,4.366110531888503e-12
european_05_tau_0.15,european,pspline,0.003689774440112923,0.0036097329032597665,0.003284856815678101,0.0008120275934100243,0.002860864514798424,0.00013839288580202067,0.0007804075647956932,0.05486284289276808,1.3013004693511426e-05
european_05_tau_0.15,european,adaptive_pspline,0.003689813040424054,0.0036097248750596145,0.003284855750812718,0.0008120258943395454,0.0028608615106762957,0.00013838364414936398,0.0007804180617969614,0.05486284289276808,1.308735345455579e-05
european_05_tau_0.15,european,free_knot_spline,0.0036962922355816444,0.0036120958423413937,0.0032836521756853324,0.0008313377030835738,0.002861511685206133,0.0002410545845209495,0.001356369711983163,0.05486284289276808,1.6610521279934313e-05
european_05_tau_0.15,european,loess,0.0036946990313675107,0.0036108480098601143,0.0032869227533708113,0.0008150374545364705,0.0028625264920513656,0.0001531957164914608,0.0007621056157767203,0.06234413965087282,2.6742539789969378e-05
european_05_tau_0.15,european,matern_gp,0.0036929038593951934,0.003608856758901825,0.0032852170994643604,0.0008128017999525579,0.002859978472912788,0.0001433516631753063,0.0008924466545887633,0.004987531172069825,7.398155054629231e-08
european_05_tau_0.15,european,chebyshev,0.003691206025415437,0.0035942214716603743,0.0032671286931944894,0.0008160437169071373,0.002883494884263966,0.00015907363374846655,0.0006339653455222916,0.04987531172069826,6.8057563008954405e-06
european_05_tau_0.15,european,piecewise_chebyshev,0.0036979497183519815,0.0036066001908045928,0.0032662010342276266,0.0008132077385638078,0.0028521712761464244,0.00016584030364347814,0.0005963915144242549,0.05236907730673317,2.246923104746649e-05
european_05_tau_0.15,european,bernstein,0.0036949307562096773,0.0036234392580739043,0.0033139571079591834,0.0008128542765321862,0.0028490591538686536,0.0001507240819769969,0.0005984155065710262,0.05236907730673317,1.1643956658703386e-05
european_05_tau_0.15,european,floater_hormann,0.003689712948839012,0.003610713635175636,0.0032852135166864297,0.0008120939338325222,0.002858670529803296,0.00013860303509612224,0.0008940329950115622,0.0,0.0
european_05_tau_0.50,european,linear,0.004267013602913369,0.004099453447964572,0.0038182022435196464,0.0010049753799723678,0.00359389864000592,0.0003644265224649149,0.0012720272214563622,0.0,0.0
european_05_tau_0.50,european,pchip,0.003915120809479874,0.003842859709644469,0.003543306693952475,0.0009170939824191383,0.003223710837911191,0.0002544876022426967,0.0015338826936073247,0.0,0.0
european_05_tau_0.50,european,akima,0.003915120809479874,0.003842214496548077,0.003543000466317038,0.0009170955685636876,0.0032239445422214043,0.00025455170646839176,0.0015552585806597463,0.0,0.0
european_05_tau_0.50,european,makima,0.003915120809479874,0.0038441964967639813,0.0035438879948782726,0.0009170932131112362,0.003222983133813404,0.0002544833303467551,0.0015344064892479636,0.0,0.0
european_05_tau_0.50,european,natural_cubic_interpolation,0.003915120809540057,0.0038417298882222214,0.003542807038395268,0.0009171509320341333,0.0032242872084457925,0.0002551397593961581,0.0015452054289455397,0.0,4.383908123346399e-12
european_05_tau_0.50,european,bspline_regression,0.003909552396941732,0.003836963183457617,0.003539344112457772,0.0009169336222984275,0.003223014890940092,0.00025412127192103934,0.0013671549424980611,0.04987531172069826,1.125910301236966e-05
european_05_tau_0.50,european,natural_cubic_regression,0.0038905396826038555,0.0038157539007058075,0.0035252793954901698,0.0009332768154011501,0.003230000427336384,0.0004585633087031108,0.006235055896350872,0.04987531172069826,4.4738018881649334e-05
european_05_tau_0.50,european,cubic_smoothing_spline,0.003915120809540057,0.0038417298882222214,0.003542807038395268,0.0009171509320341333,0.0032242872084457925,0.0002551397593961581,0.0015452054289455397,0.0,4.383908123346399e-12
european_05_tau_0.50,european,pspline,0.003915712304113157,0.003837158962094809,0.003546264940712529,0.0009170227024373945,0.0032229460761278176,0.00025454137565412245,0.0013925020868490456,0.04987531172069826,1.265491845712701e-05
european_05_tau_0.50,european,adaptive_pspline,0.003915702889323407,0.0038372206215463046,0.00354621591579906,0.000917022426782481,0.0032229563904171343,0.00025454412921119377,0.0013925235531431213,0.04987531172069826,1.2551331170978945e-05
european_05_tau_0.50,european,free_knot_spline,0.0039097832873314945,0.00383885803197388,0.0035381079186651287,0.0009355472769721739,0.0032232243846207977,0.00042984931901440706,0.0023868360236107833,0.05236907730673317,1.6927941142892988e-05
european_05_tau_0.50,european,loess,0.003916437083107164,0.0038429684518942915,0.0035442738378126115,0.0009190030182327588,0.0032264338410794517,0.00026999521091144784,0.001328812317441752,0.057356608478802994,1.5858565317718588e-05
european_05_tau_0.50,european,matern_gp,0.003915124229329159,0.003841735970968383,0.0035428144747180063,0.0009179270738641667,0.0032242992237408595,0.00026405272264468365,0.0016011880758064478,0.00997506234413965,6.034256062423402e-09
european_05_tau_0.50,european,chebyshev,0.003942681693203662,0.003863270287808737,0.0035355656990984988,0.0009202400467224649,0.003213601141055422,0.0002832118886025698,0.0011072183745985953,0.04987531172069826,8.660575475634392e-06
european_05_tau_0.50,european,piecewise_chebyshev,0.003925430797906987,0.003848745022776321,0.0035481691649531435,0.0009175589329506002,0.0032109181093001285,0.0002954713372309509,0.001033126859014466,0.057356608478802994,1.7692006152980377e-05
european_05_tau_0.50,european,bernstein,0.003888196620504331,0.0038219438778276647,0.003554186216119936,0.0009169611596366031,0.0032477145253582574,0.00027066037097402997,0.0010433730563699228,0.04987531172069826,1.2228946009180783e-05
european_05_tau_0.50,european,floater_hormann,0.003915120809479874,0.0038382908499768466,0.003537344321453452,0.0009171235366954946,0.0032203301661736534,0.0002547230001934379,0.0015491513042515948,0.0,0.0
european_05_tau_0.85,european,linear,0.004404702098749063,0.004240841282518945,0.003889780136162929,0.0010564381602718666,0.0036884320719881717,0.0004870120061971231,0.0016750479820961672,0.0,0.0
european_05_tau_0.85,european,pchip,0.0039968843204754075,0.003926734066034448,0.0036478680925601872,0.0009636638586634905,0.0033638454121119477,0.0003357026223957756,0.0019814070578569876,0.0,0.0
european_05_tau_0.85,european,akima,0.003996871890256154,0.003927299315682878,0.00364832458160623,0.0009636745714085175,0.0033643830920483883,0.0003358508034823081,0.001991942864346008,0.0,0.0
european_05_tau_0.85,european,makima,0.0039968699248673556,0.003925560798701171,0.00364697741107433,0.0009636679058042138,0.0033624227906215113,0.0003357328933881305,0.001977130434060115,0.0,0.0
european_05_tau_0.85,european,natural_cubic_interpolation,0.003996890190519767,0.003927725405230128,0.003648629572263612,0.0009637229083282798,0.00336499898385812,0.00033653157844927475,0.0019914729389403085,0.0,4.377418624699089e-12
european_05_tau_0.85,european,bspline_regression,0.003997714267623284,0.003924167713257607,0.003651840651571793,0.0009635146306077973,0.003364090395216737,0.00033537786625304134,0.0017680077508490655,0.04488778054862843,7.730269667983302e-06
european_05_tau_0.85,european,natural_cubic_regression,0.003981158903513883,0.003905695323599457,0.0036387128121206924,0.0009794323614261532,0.0033652678542156244,0.0005888876899537321,0.00800970261827949,0.04738154613466334,3.540801373809765e-05
european_05_tau_0.85,european,cubic_smoothing_spline,0.003996890190519767,0.003927725405230128,0.003648629572263612,0.0009637229083282798,0.00336499898385812,0.00033653157844927475,0.0019914729389403085,0.0,4.377418624699089e-12
european_05_tau_0.85,european,pspline,0.004002486214898474,0.003929295541044969,0.0036545922328459074,0.0009635104577221061,0.003366323476872687,0.00033509401708830866,0.0017929975260200237,0.05236907730673317,8.642651975112412e-06
european_05_tau_0.85,european,adaptive_pspline,0.004002465753043388,0.003929289848177896,0.0036545698391119916,0.0009635103261400167,0.003366318830867835,0.0003350946226414617,0.0017930026802681631,0.05236907730673317,8.624237111834992e-06
european_05_tau_0.85,european,free_knot_spline,0.003995172177778652,0.003923853649190459,0.003649335359565478,0.0009817381598227312,0.003364020295111499,0.0005543065489460343,0.0030351718379595383,0.05236907730673317,1.712800728345524e-05
european_05_tau_0.85,european,loess,0.003998547035016385,0.003929396403421538,0.003649991120712598,0.0009652862763365462,0.0033671912060081292,0.0003514280034200084,0.0017016325388432563,0.057356608478802994,9.544983223874179e-06
european_05_tau_0.85,european,matern_gp,0.003996898895217001,0.003927732799698372,0.0036486328607532315,0.0009645271051742704,0.003365006528956193,0.0003481323692395417,0.002158097081633059,0.00997506234413965,4.754803883414074e-08
european_05_tau_0.85,european,chebyshev,0.004018366793331447,0.003950130428901514,0.0036463034423736235,0.000965679200410353,0.00334722736715727,0.0003605689583545711,0.0013960083994004613,0.04738154613466334,1.0114002627057299e-05
european_05_tau_0.85,european,piecewise_chebyshev,0.00400569805377912,0.003934262122565561,0.0036522486100047935,0.0009635139589381451,0.0033534235336639025,0.00038083548680004276,0.0013031580640570084,0.04987531172069826,1.6690634729109663e-05
european_05_tau_0.85,european,bernstein,0.003973632085060314,0.003903659757212315,0.003641461939043921,0.0009632904025972304,0.003389818534236356,0.0003521542200168152,0.0013243300072875996,0.05236907730673317,1.3279844817075718e-05
european_05_tau_0.85,european,floater_hormann,0.004001292204326447,0.003924376715877902,0.003647356737995072,0.0009636799558602578,0.003363259779902679,0.00033585616797135627,0.0019957311488094653,0.0,0.0
european_06_tau_0.15,european,linear,0.00626237298312943,0.006040321829209202,0.00554336939484968,0.0015869266697486003,0.0053289458558694784,0.0011712664756466532,0.005831667310193467,0.0,0.0
european_06_tau_0.15,european,pchip,0.005850536809231753,0.005741854438591661,0.005315762783878623,0.0015060204609134132,0.004967648572305302,0.001094314687750473,0.00633734495638727,0.0,0.0
european_06_tau_0.15,european,akima,0.005850526714663177,0.005741167747570081,0.005316245246058345,0.0015060257929417847,0.004967036946667674,0.0010945228131192038,0.006354068825404902,0.0,0.0
european_06_tau_0.15,european,makima,0.005850522265530053,0.005743104669508371,0.005314747877552262,0.0015060138382864028,0.004969030295771994,0.0010942908431919303,0.006344025929027275,0.0,0.0
european_06_tau_0.15,european,natural_cubic_interpolation,0.005850543568312299,0.005740770532876652,0.005316618325791236,0.0015060940228809308,0.0049664985844617374,0.0010956678343259762,0.006338956894054171,0.0,4.159703876731205e-11
european_06_tau_0.15,european,bspline_regression,0.005845339176411078,0.005736899040858362,0.00531979283600413,0.0015056760180848397,0.0049645206094304515,0.0010937814141153243,0.0057030562138233876,0.04738154613466334,2.782335022049951e-06
european_06_tau_0.15,european,natural_cubic_regression,0.005800993041462758,0.005687286766442998,0.005241006869901046,0.0015163973079807772,0.00495373896823595,0.0014007893973918563,0.013029724847974933,0.04987531172069826,0.0001143272827935531
european_06_tau_0.15,european,cubic_smoothing_spline,0.005850543568312299,0.005740770532876652,0.005316618325791236,0.0015060940228809308,0.0049664985844617374,0.0010956678343259762,0.006338956894054171,0.0,4.159703876731205e-11
european_06_tau_0.15,european,pspline,0.005850970650019039,0.005741916947213724,0.005317092427964636,0.0015057535293587115,0.004967002062480108,0.0010924957529356522,0.005752688091902769,0.04488778054862843,3.7399543540372724e-06
european_06_tau_0.15,european,adaptive_pspline,0.005850973736601569,0.005741927246052242,0.0053171012368564705,0.0015057534081475647,0.004967004696840046,0.0010924963468010426,0.005752700130275734,0.04488778054862843,3.7401395513469493e-06
european_06_tau_0.15,european,free_knot_spline,0.005852525237470074,0.005742137449517813,0.005315377484934825,0.001519807160414799,0.004967162862849362,0.0013494699918416228,0.005296151123753923,0.0399002493765586,1.710011934239681e-05
european_06_tau_0.15,european,loess,0.005852069542368579,0.0057417875866964604,0.005318290425983397,0.0015057785458229788,0.00496787413651396,0.001074383603814181,0.0054821298489393655,0.06234413965087282,5.297138547705899e-05
european_06_tau_0.15,european,matern_gp,0.0058505521709410315,0.0057407755860935245,0.005316622833263165,0.0015066045429291096,0.004966506236313738,0.001105508910337541,0.0063331218439595105,0.00997506234413965,4.359991300910048e-07
european_06_tau_0.15,european,chebyshev,0.005887202679441758,0.005774464629577751,0.005302547163336381,0.0015072645458084788,0.004927321529235088,0.0011069873510607725,0.004766157145046357,0.04987531172069826,2.2942184038346213e-05
european_06_tau_0.15,european,piecewise_chebyshev,0.005839706400008557,0.005756772172297254,0.0053808507751145545,0.0015027561376111656,0.004991219382872316,0.0011653189589507361,0.004550820069446182,0.05486284289276808,3.239779997880539e-05
european_06_tau_0.15,european,bernstein,0.00588763095443187,0.005779869100554745,0.005277583586543234,0.001506200415032319,0.004945172268099066,0.0011132265486301963,0.00469064588772472,0.05236907730673317,2.566282677411424e-05
european_06_tau_0.15,european,floater_hormann,0.005856576145506817,0.005744310835554059,0.0053153040833768305,0.001505990829494589,0.00496441674406731,0.0010938722448781723,0.0063417511905834445,0.0,0.0
european_06_tau_0.50,european,linear,0.006563588751817878,0.006319461997198362,0.005912523969046731,0.0017563705382974166,0.00567887338646683,0.0023628930160509896,0.009994074917923257,0.0,0.0
european_06_tau_0.50,european,pchip,0.006162703535877105,0.006052431300752373,0.005626653050655,0.0016541520710246051,0.005354659349903088,0.001973213543684038,0.009994074917923257,0.0,0.0
european_06_tau_0.50,european,akima,0.006163062408096691,0.006053152115742603,0.005626040554065207,0.0016541555700200995,0.005354659349903088,0.0019736084061855396,0.009994074917923257,0.0,0.0
european_06_tau_0.50,european,makima,0.006162058450670422,0.00605114846066749,0.005627805279866987,0.001654152276448398,0.005354659349903088,0.001973283362859677,0.009994074917923257,0.0,0.0
european_06_tau_0.50,european,natural_cubic_interpolation,0.006163264447183151,0.0060535490395238175,0.005625660379623125,0.001654227212170816,0.00535465934995394,0.001975251938194685,0.009994073405087178,0.0,1.536460775076248e-11
european_06_tau_0.50,european,bspline_regression,0.006141674405276711,0.006031926264103141,0.005635538877763187,0.0016540382534233043,0.005347891716060446,0.0019712954716096897,0.009065155723822826,0.057356608478802994,1.379529394869473e-05
european_06_tau_0.50,european,natural_cubic_regression,0.006270153328560191,0.0061167138637125565,0.005608164562200286,0.0016639703109209366,0.005300528932253058,0.002343042027578732,0.022339598252088422,0.04738154613466334,0.00010378998429158675
european_06_tau_0.50,european,cubic_smoothing_spline,0.006163264447183151,0.0060535490395238175,0.005625660379623125,0.001654227212170816,0.00535465934995394,0.001975251938194685,0.009994073405087178,0.0,1.536460775076248e-11
european_06_tau_0.50,european,pspline,0.006156475732147273,0.006028692970737408,0.005639027241571663,0.0016547103652969487,0.005355742458569155,0.001977656409777384,0.008895167534296533,0.05236907730673317,1.5688901197456927e-05
european_06_tau_0.50,european,adaptive_pspline,0.006156498224153854,0.006028738446553872,0.0056390036870956626,0.0016547101393439912,0.005355740849131303,0.001977658472139899,0.008895185966538932,0.05236907730673317,1.5702660356410524e-05
european_06_tau_0.50,european,free_knot_spline,0.006136216099298313,0.006028203645862687,0.005634532267035681,0.0016639566922365206,0.0053463575152929484,0.002232475936008362,0.007770011135836086,0.05236907730673317,2.645471778694493e-05
european_06_tau_0.50,european,loess,0.00616454563360224,0.00605497260630249,0.00562701131479328,0.001652440314864311,0.005356019933992371,0.001895653247593731,0.008498994063790732,0.059850374064837904,5.729647326060973e-05
european_06_tau_0.50,european,matern_gp,0.0061632724694492,0.006053554231308529,0.005625669403941498,0.0016546711354295538,0.0053546629213503385,0.0019831442741664114,0.00998460290578862,0.017456359102244388,1.7932816659055388e-07
european_06_tau_0.50,european,chebyshev,0.006145204377742383,0.006026415634644675,0.005641995004420795,0.0016567721346013415,0.005377303143322339,0.002022897066109286,0.007383717108217169,0.04488778054862843,3.0207188450247686e-05
european_06_tau_0.50,european,piecewise_chebyshev,0.006084402918619965,0.005994478033812682,0.005634790445768985,0.0016503917490732906,0.0054049927707477885,0.0020759405499044,0.0066463868383017655,0.04987531172069826,4.147760979179886e-05
european_06_tau_0.50,european,bernstein,0.0062195744045131325,0.006107604392812292,0.005627831590872021,0.0016555567409923188,0.005306014820037355,0.0020268296460740844,0.006956591164517079,0.05236907730673317,3.546738144705293e-05
european_06_tau_0.50,european,floater_hormann,0.0061608213938632184,0.006054911294487444,0.005624332083261816,0.001654210190348595,0.005354659349903088,0.0019741081858277595,0.009994074917923257,0.0,0.0
european_06_tau_0.85,european,linear,0.00664047448939855,0.006507886108372039,0.005999270962815691,0.0018344476321373873,0.005875664613517159,0.0032411529565447563,0.010840506037117947,0.0,0.0
european_06_tau_0.85,european,pchip,0.006291797488364997,0.0061851171117951334,0.005765627198565856,0.00172403534678738,0.00552972503758828,0.0026676917419351538,0.011914614671315604,0.0,0.0
european_06_tau_0.85,european,akima,0.006292540946836556,0.0061851171117951334,0.005765617065139816,0.0017240274254791848,0.005530241587553518,0.0026678807096833777,0.011930533843788282,0.0,0.0
european_06_tau_0.85,european,makima,0.00629053754461008,0.0061851171117951334,0.005765611963696985,0.0017240297782127063,0.005528711322678486,0.002667727453890222,0.011900965164496569,0.0,0.0
european_06_tau_0.85,european,natural_cubic_interpolation,0.006292906885129045,0.006185117111841036,0.005765634444011192,0.0017241321454265596,0.0055305913414952015,0.0026699777364473523,0.011937456570032978,0.0,4.348809493238989e-12
european_06_tau_0.85,european,bspline_regression,0.006300633364420041,0.0061796581556047515,0.005769949309505712,0.0017251962439191703,0.005533143338794629,0.002681688852329387,0.010305884099512497,0.05236907730673317,5.834491396837915e-06
european_06_tau_0.85,european,natural_cubic_regression,0.0063916394869615025,0.006275539602961981,0.0058052019666208305,0.0017333598722674409,0.0055024622164978314,0.0030748296350465846,0.027494150420743324,0.04738154613466334,5.4493011658207936e-05
european_06_tau_0.85,european,cubic_smoothing_spline,0.006292906885129045,0.006185117111841036,0.005765634444011192,0.0017241321454265596,0.0055305913414952015,0.0026699777364473523,0.011937456570032978,0.0,4.348809493238989e-12
european_06_tau_0.85,european,pspline,0.006308643851929037,0.0061886791545730105,0.00576440450672607,0.001725438560887469,0.005536233449232041,0.0026810307257118028,0.009947134900285093,0.05236907730673317,6.558504627785952e-06
european_06_tau_0.85,european,adaptive_pspline,0.006308591416569534,0.006188679332851768,0.0057644076508131074,0.0017254379258374204,0.005536209684506397,0.0026810335328726364,0.009947148731145106,0.05236907730673317,6.572295469180536e-06
european_06_tau_0.85,european,free_knot_spline,0.006299045953173493,0.006176608051047368,0.005771602856742652,0.001732207520902182,0.005531069019493457,0.002891842234756299,0.010149893694027412,0.057356608478802994,1.9376385047815734e-05
european_06_tau_0.85,european,loess,0.006294214240506958,0.0061861501327806516,0.005767207983209361,0.0017226784680959293,0.005532160940966187,0.002574904649048171,0.009898000947909935,0.059850374064837904,1.7974058409169795e-05
european_06_tau_0.85,european,matern_gp,0.006292912875696195,0.0061851204566573436,0.005765646630950479,0.0017245771590495168,0.0055305967614165995,0.002673850846319086,0.011922565643679661,0.022443890274314215,1.7684034696970192e-07
european_06_tau_0.85,european,chebyshev,0.006288936698802559,0.006169252246990435,0.005772831945144217,0.00172624216825997,0.005550606413224963,0.0027130650869112835,0.008397338132303034,0.05236907730673317,1.7546740217692382e-05
european_06_tau_0.85,european,piecewise_chebyshev,0.00626644149854286,0.006157025107186714,0.00573834385743718,0.0017199141232264667,0.005545307290090243,0.0027809099965480405,0.007381399121545229,0.04987531172069826,2.8208448843714056e-05
european_06_tau_0.85,european,bernstein,0.00630663752933836,0.006215935454122191,0.005768072101494416,0.0017255761362829933,0.005501562685283458,0.002741121071490513,0.007933209567573485,0.04738154613466334,2.185818557627011e-05
european_06_tau_0.85,european,floater_hormann,0.006291189545799909,0.0061851171117951334,0.005763421191071805,0.0017240158194567884,0.0055299545272487855,0.0026672150115014735,0.011940631148432246,0.0,0.0
european_07_tau_0.15,european,linear,0.0019817377205298744,0.001955841776512225,0.0018306359340066938,0.0006528021561541964,0.0019063301227023222,0.0022646234581477544,0.009631058456154307,0.0,0.0
